stock_i_symbol	stock_i_name	stock_j_symbol	stock_j_name	correlation
CFVF.N0000	FIRST CAPITAL HOLDINGS PLC	HELA.N0000	HELA APPAREL HOLDINGS PLC	0.14307620075442393
CFVF.N0000	FIRST CAPITAL HOLDINGS PLC	HBS.N0000	hSenid Business Solutions PLC	0.21669961476546762
CFVF.N0000	FIRST CAPITAL HOLDINGS PLC	KPHL.N0000	KAPRUKA HOLDINGS PLC	0.13109998983079882
CFVF.N0000	FIRST CAPITAL HOLDINGS PLC	LGIL.N0000	LOLC GENERAL INSURANCE PLC	0.20236954452555972
CFVF.N0000	FIRST CAPITAL HOLDINGS PLC	MDL.N0000	MYLAND DEVELOPMENTS PLC	0.09451822482623129
CFVF.N0000	FIRST CAPITAL HOLDINGS PLC	SDF.N0000	SARVODAYA DEVELOPMENT FINANCE PLC	0.07484270214022741
CFVF.N0000	FIRST CAPITAL HOLDINGS PLC	FCT.N0000	First Capital Treasuries PLC	0.6982892909101257
CFVF.N0000	FIRST CAPITAL HOLDINGS PLC	LUMX.N0000	LUMINEX PLC	0.036760864677230845
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	GEST.N0000	GESTETNER OF CEYLON PLC	0.17816388180070547
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	WAPO.N0000	GALLE FACE CAPITAL PARTNERS PLC	0.044591010500356416
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HAPU.N0000	HAPUGASTENNE PLANTATIONS PLC	0.18986169934035557
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HNB.X0000	HATTON NATIONAL BANK PLC	0.15378883922114425
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HNB.N0000	HATTON NATIONAL BANK PLC	0.14480701611543453
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HPL.N0000	HATTON PLANTATIONS PLC	0.19540290914549863
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HAYC.N0000	HAYCARB PLC	0.1741511524224102
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MGT.N0000	HAYLEYS FABRIC PLC	0.2638759606939395
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HEXP.N0000	HAYLEYS FIBRE PLC	0.2726889439971752
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HAYL.N0000	HAYLEYS PLC	0.2969736114411197
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HHL.N0000	HEMAS HOLDINGS PLC	0.21262190506387094
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	CITH.N0000	HIKKADUWA BEACH RESORT PLC	0.38044709924891745
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HASU.N0000	HNB ASSURANCE PLC	0.1278084740285785
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HNBF.N0000	HNB FINANCE PLC	0.15286841173251814
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HNBF.X0000	HNB FINANCE PLC	0.09475779773985742
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HSIG.N0000	HOTEL SIGIRIYA PLC	-0.00799917893455298
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HDFC.N0000	HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL	-0.02434594364892793
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HUNA.N0000	HUNAS HOLDINGS PLC	0.12170246430500602
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HVA.N0000	HVA FOODS PLC	0.24685640822152513
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	ASPH.N0000	INDUSTRIAL ASPHALTS (CEYLON) PLC	0.08329160777460444
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	JINS.N0000	JANASHAKTHI INSURANCE PLC	0.19578773075263944
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	JETS.N0000	JETWING SYMPHONY PLC	0.14425657915868803
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	JKH.N0000	JOHN KEELLS HOLDINGS PLC	0.28280633822170204
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	KHL.N0000	JOHN KEELLS HOTELS PLC	0.420632465976999
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	JKL.N0000	JOHN KEELLS PLC	-0.11484099116624963
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	KAHA.N0000	KAHAWATTE  PLANTATIONS  PLC	-0.031956435273166946
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	KGAL.N0000	KEGALLE  PLANTATIONS  PLC	0.14256279940157376
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	KCAB.N0000	KELANI CABLES PLC	0.1292070197878283
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TYRE.N0000	KELANI TYRES PLC	0.23963167913480943
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	KVAL.N0000	KELANI VALLEY PLANTATIONS PLC	0.18996017190607442
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	KDL.N0000	KELSEY DEVELOPMENTS PLC	0.08048350733145272
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	KOTA.N0000	KOTAGALA PLANTATIONS PLC	0.13274823235891986
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LAMB.N0000	KOTMALE HOLDINGS PLC	0.009074603138022327
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LFIN.N0000	LB FINANCE PLC	0.19925983704099084
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LALU.N0000	LANKA ALUMINIUM INDUSTRIES PLC	0.1657697123790542
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	ASHO.N0000	LANKA ASHOK LEYLAND PLC	0.06049719054867471
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	CERA.N0000	LANKA CERAMIC PLC	0.06704176069444137
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LIOC.N0000	LANKA IOC PLC	0.3112935577452714
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LMF.N0000	LANKA MILK FOODS (CWE) PLC	0.18446319369496803
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	ASCO.N0000	LANKA REALTY INVESTMENTS PLC	0.05013374028177422
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TILE.N0000	LANKA TILES PLC	0.14524446966499746
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LVEN.N0000	LANKA VENTURES PLC	0.09084704579291754
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LWL.N0000	LANKA WALLTILE PLC	0.23878404735428196
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LCEY.N0000	LANKEM CEYLON PLC	0.11561168453473541
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LDEV.N0000	LANKEM DEVELOPMENTS PLC	0.18626810186073797
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LGL.N0000	LAUGFS GAS PLC	0.09148224146385318
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LGL.X0000	LAUGFS GAS PLC	-0.0461583445188975
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LPL.X0000	LAUGFS POWER PLC	0.12112105544028773
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LPL.N0000	LAUGFS POWER PLC	0.10626191095749124
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LITE.N0000	LAXAPANA BATTERIES PLC	0.10251293624683254
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SHAW.N0000	LEE HEDGES PLC	0.005394358786895463
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LION.N0000	LION BREWERY (CEYLON) PLC	0.05478757910100726
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	NIFL.N0000	L O L C DEVELOPMENT FINANCE PLC	0.012951812990207347
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LOFC.N0000	LOLC FINANCE PLC	0.21746926209621364
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LOLC.N0000	L O L C HOLDINGS PLC	0.13981269500391028
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HPFL.N0000	LOTUS HYDRO POWER PLC	0.22796027343937092
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LVEF.N0000	L V L ENERGY FUND PLC	0.17169725917201376
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MEL.N0000	MACKWOODS ENERGY PLC	0.14539011080091446
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MADU.N0000	MADULSIMA  PLANTATIONS  PLC	0.19605093410055294
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MCPL.N0000	MAHAWELI COCONUT PLANTATIONS PLC	-0.0802642033542872
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MRH.N0000	MAHAWELI REACH HOTELS PLC	0.19313681276928912
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MAL.X0000	MALWATTE VALLEY PLANTATION PLC	-9.377541835724949e-07
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MARA.N0000	MARAWILA  RESORTS  PLC	0.3009055650525833
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MASK.N0000	MASKELIYA PLANTATIONS PLC	0.20348021354300475
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MELS.N0000	MELSTACORP PLC	0.2132162383068903
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MSL.N0000	MERCANTILE SHIPPING COMPANY PLC	0.10918215722849155
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MBSL.N0000	MERCHANT BANK OF SRI LANKA & FINANCE PLC	0.2221821571304316
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MHDL.N0000	MILLENNIUM HOUSING DEVELOPERS PLC	0.1256259083740729
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MULL.N0000	MULLER & PHIPPS (CEYLON) PLC	0.16316621584623056
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	NAMU.N0000	NAMUNUKULA PLANTATIONS PLC	0.19664101577379692
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	CSF.N0000	NATION LANKA FINANCE PLC	0.07929175641985084
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	NDB.N0000	NATIONAL DEVELOPMENT BANK PLC	0.23593256798533882
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	NTB.N0000	NATIONS TRUST BANK PLC	0.16766165920113846
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	NHL.N0000	NAWALOKA HOSPITALS PLC	0.11196366692035134
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	NEST.N0000	NESTLE LANKA PLC	0.07925542286244608
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	ODEL.N0000	ODEL PLC	0.006850422507249933
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	BFN.N0000	ORIENT FINANCE PLC	0.1828970189900556
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	OSEA.N0000	OVERSEAS REALTY (CEYLON) PLC	0.1474651230884485
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	PALM.N0000	PALM GARDEN HOTELS PLC	0.33083182113422555
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	PABC.N0000	PAN ASIA BANKING CORPORATION PLC	0.06330958451227654
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	PAP.N0000	PANASIAN POWER PLC	0.24996018254056326
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	PINS.N0000	PEOPLE'S INSURANCE PLC	0.13834246764497055
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	PLC.N0000	PEOPLE'S LEASING & FINANCE PLC	0.14492342290372343
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	PMB.N0000	PMF FINANCE PLC	0.15066903789190544
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	GLAS.N0000	PGP GLASS CEYLON PLC	0.2229641114755925
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	GSF.N0000	PRIME FINANCE PLC	0.029953845946080637
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	PLR.N0000	PRIME LANDS RESIDENCIES PLC	0.18855907621296472
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	CARE.N0000	PRINTCARE PLC	0.24455501322859222
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RIL.N0000	R I L PROPERTY PLC	0.1495732645962398
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RGEM.N0000	RADIANT GEMS INTERNATIONAL PLC	0.07245477364760552
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RWSL.N0000	RAIGAM WAYAMBA SALTERNS PLC	0.15726047089793135
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RFL.N0000	RAMBODA FALLS PLC	0.0073305880428605604
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	REG.N0000	REGNIS (LANKA) PLC	-0.04033154499407328
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RAL.N0000	RENUKA AGRI FOODS PLC	0.27131186712813143
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	KZOO.N0000	SHAW WALLACE INVESTMENTS PLC	0.18853183334877566
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RENU.N0000	RENUKA CITY HOTELS PLC.	0.023249149837923172
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	COCO.N0000	RENUKA FOODS PLC	0.1733594374018121
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	COCO.X0000	RENUKA FOODS PLC	0.1788434195687286
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RHL.N0000	RENUKA HOLDINGS PLC	0.1980325743165554
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RHL.X0000	RENUKA HOLDINGS PLC	0.046169220790855045
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RCH.N0000	RENUKA HOTELS PLC	0.2172456399953823
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RICH.N0000	RICHARD PIERIS AND COMPANY PLC	0.15464049025945842
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	REXP.N0000	RICHARD PIERIS EXPORTS PLC	0.22263040856607075
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RCL.N0000	ROYAL CERAMICS LANKA PLC	0.2425786488956922
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RPBH.N0000	ROYAL PALMS BEACH HOTELS PLC	0.17302690973899623
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SAMP.N0000	SAMPATH BANK PLC	0.20639067690621932
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SIL.N0000	SAMSON INTERNATIONAL PLC	0.04057209268324854
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SDB.N0000	SANASA DEVELOPMENT BANK PLC	0.0899932173531205
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SMOT.N0000	SATHOSA MOTORS PLC	-0.023872257281168787
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	IDL.N0000	SERENDIB ENGINEERING GROUP PLC	0.0502951054671214
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SHOT.N0000	SERENDIB HOTELS PLC	0.22529914516328078
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SHOT.X0000	SERENDIB HOTELS PLC	0.21031869227328034
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SLND.N0000	SERENDIB LAND PLC	-0.10146871657043754
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SEYB.X0000	SEYLAN BANK PLC	0.09058550693064625
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SEYB.N0000	SEYLAN BANK PLC	0.08777313865418274
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	CSD.N0000	SEYLAN DEVELOPMENTS PLC	0.07366270166332317
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SIRA.N0000	SIERRA CABLES PLC	0.15104444125457248
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SINS.N0000	SINGER (SRI LANKA) PLC	0.14903229910400698
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SFIN.N0000	SINGER FINANCE LANKA PLC	0.19403797919772175
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SINI.N0000	SINGER INDUSTRIES (CEYLON) PLC	0.10332626627903067
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SINH.N0000	SINGHE HOSPITALS PLC	0.07569515146789693
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SFL.P0000	SINHAPUTHRA FINANCE PLC	0.005819387149154213
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SFL.N0000	SINHAPUTHRA FINANCE PLC	0.22937915253652155
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SEMB.N0000	SMB FINANCE PLC	0.09152810770344341
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SEMB.X0000	SMB FINANCE PLC	0.0941179891808719
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SCAP.N0000	SOFTLOGIC CAPITAL PLC	0.20497508969265263
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	CRL.N0000	SOFTLOGIC FINANCE PLC	0.221601300309782
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SHL.N0000	SOFTLOGIC HOLDINGS PLC	0.3158088517975039
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	AAIC.N0000	SOFTLOGIC LIFE INSURANCE PLC	0.2726542136964758
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SLTL.N0000	SRI LANKA TELECOM PLC	0.0994995769067346
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SUN.N0000	SUNSHINE HOLDINGS PLC	0.19179826210439688
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	PARQ.N0000	SWISSTEK (CEYLON) PLC	0.19302031655931498
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TAJ.N0000	TAL LANKA HOTELS PLC	0.32116284430507996
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TPL.N0000	TALAWAKELLE TEA ESTATES PLC	0.14767894039193383
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TANG.N0000	TANGERINE BEACH HOTELS PLC	0.3007610182796265
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TSML.N0000	TEA SMALLHOLDER FACTORIES PLC	0.10483710597841553
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TJL.N0000	TEEJAY LANKA PLC	-0.09303628514888328
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	AUTO.N0000	THE AUTODROME PLC	0.09149465032181994
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	CFLB.N0000	THE COLOMBO FORT LAND AND BUILDING PLC	0.18034693687653866
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	RHTL.N0000	THE FORTRESS RESORTS PLC	0.28248261343013625
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	KHC.N0000	THE KANDY HOTELS COMPANY (1938) PLC	0.27492796803168773
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SERV.N0000	THE KINGSBURY PLC	0.40965138097255055
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LHCL.N0000	THE LANKA HOSPITALS CORPORATION PLC	0.14891023921650332
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	NEH.N0000	THE NUWARA ELIYA HOTELS COMPANY PLC	-0.024113097696293547
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TAFL.N0000	THREE ACRE FARMS PLC	0.22909635807769194
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TKYO.X0000	TOKYO CEMENT COMPANY (LANKA) PLC	0.21158316804346886
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TKYO.N0000	TOKYO CEMENT COMPANY (LANKA) PLC	0.20727736041439346
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	UDPL.N0000	UDAPUSSELLAWA  PLANTATIONS PLC	0.16535017655440518
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	UAL.N0000	UNION ASSURANCE PLC	0.06426454586282868
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	UBC.N0000	UNION BANK OF COLOMBO PLC	0.2282607171470638
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	ALUF.N0000	UNISYST ENGINEERING PLC	0.06689225587286554
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	UML.N0000	UNITED MOTORS LANKA PLC	-0.017408239056333905
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	VFIN.N0000	VALLIBEL FINANCE PLC	0.2646037423384574
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	VONE.N0000	VALLIBEL ONE PLC	0.32206534856842606
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	VPEL.N0000	VALLIBEL POWER ERATHNA PLC	0.13941754907208304
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	VLL.X0000	VIDULLANKA PLC	0.23279498037690316
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	VLL.N0000	VIDULLANKA PLC	0.14229572405005
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	CITW.N0000	WASKADUWA BEACH RESORT PLC	0.4925915561677006
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	WATA.N0000	WATAWALA  PLANTATIONS  PLC	0.11236488097947944
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	WIND.N0000	WINDFORCE PLC	0.33814632783625226
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	YORK.N0000	YORK ARCADE HOLDINGS PLC	0.17146095688252627
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	AFSL.N0000	ABANS FINANCE PLC	-0.09115444156571932
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	CHL.N0000	CEYLON HOSPITALS PLC	0.05390120577040245
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HOPL.N0000	HORANA PLANTATIONS PLC	0.10006098732186568
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HUNT.N0000	HUNTER & COMPANY PLC	0.0010444078324409044
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	KFP.N0000	KEELLS FOOD PRODUCTS PLC	0.03348170907476321
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MAL.N0000	MALWATTE VALLEY PLANTATION PLC	0.0374991542435674
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MFL.N0000	MULTI FINANCE  PLC	0.12194722458525054
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	ONAL.N0000	ON'ALLY HOLDINGS PLC	-0.04981396147170366
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HPWR.N0000	RESUS ENERGY PLC	0.17749030855075054
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SELI.N0000	SELINSING PLC	0.011217663088116002
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SIGV.N0000	SIGIRIYA VILLAGE HOTELS PLC	0.12526148308232624
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TRAN.N0000	TRANS ASIA HOTELS PLC	0.28803435703222596
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	UCAR.N0000	UNION CHEMICALS LANKA PLC	0.07263837790048808
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LPRT.N0000	LAKE HOUSE PRINTERS & PUBLISHERS PLC	0.1535519786855383
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	BREW.N0000	CEYLON BEVERAGE HOLDINGS PLC	-0.08221273747125328
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	PEG.N0000	PEGASUS HOTELS OF CEYLON PLC	0.11999351416051682
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	CHL.X0000	CEYLON HOSPITALS PLC	0.06229849926844846
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	NTB.X0000	NATIONS TRUST BANK PLC	0.25184071891592585
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LHL.N0000	THE  LIGHTHOUSE  HOTEL  PLC	0.01468269274503763
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	JAT.N0000	JAT HOLDINGS PLC	0.22393438201467297
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TESS.N0000	TESS AGRO PLC	0.1506166079594164
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	TESS.X0000	TESS AGRO PLC	0.25340969545817915
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	EML.N0000	E M L CONSULTANTS PLC	0.010162090809256926
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	PACK.N0000	Ex-pack Corrugated Cartons PLC	0.45225830836753933
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LCBF.N0000	LANKA CREDIT AND BUSINESS FINANCE PLC	0.20654307515901824
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	CALT.N0000	CAPITAL ALLIANCE PLC	0.10786206088283333
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	COOP.N0000	Co-operative Insurance Company PLC	0.214602171961622
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	EXT.N0000	EXTERMINATORS PLC	0.25040863907076366
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HELA.N0000	HELA APPAREL HOLDINGS PLC	0.34653916461422285
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	HBS.N0000	hSenid Business Solutions PLC	0.25396663249881707
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	KPHL.N0000	KAPRUKA HOLDINGS PLC	0.14434046446979829
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LGIL.N0000	LOLC GENERAL INSURANCE PLC	0.3103891695007391
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	MDL.N0000	MYLAND DEVELOPMENTS PLC	0.17220725607214143
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	SDF.N0000	SARVODAYA DEVELOPMENT FINANCE PLC	0.12290565785190748
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	FCT.N0000	First Capital Treasuries PLC	0.14709304887912017
GHLL.N0000	GALADARI HOTELS (LANKA) PLC	LUMX.N0000	LUMINEX PLC	0.07047484513241463
GEST.N0000	GESTETNER OF CEYLON PLC	WAPO.N0000	GALLE FACE CAPITAL PARTNERS PLC	0.0001385795319968046
GEST.N0000	GESTETNER OF CEYLON PLC	HAPU.N0000	HAPUGASTENNE PLANTATIONS PLC	0.18085272764901963
GEST.N0000	GESTETNER OF CEYLON PLC	HNB.X0000	HATTON NATIONAL BANK PLC	0.030803858603606613
GEST.N0000	GESTETNER OF CEYLON PLC	HNB.N0000	HATTON NATIONAL BANK PLC	0.14206435211457383
GEST.N0000	GESTETNER OF CEYLON PLC	HPL.N0000	HATTON PLANTATIONS PLC	0.16679536930838182
GEST.N0000	GESTETNER OF CEYLON PLC	HAYC.N0000	HAYCARB PLC	0.10237943819395083
GEST.N0000	GESTETNER OF CEYLON PLC	MGT.N0000	HAYLEYS FABRIC PLC	0.14534717370251912
GEST.N0000	GESTETNER OF CEYLON PLC	HEXP.N0000	HAYLEYS FIBRE PLC	0.0996346908084621
GEST.N0000	GESTETNER OF CEYLON PLC	HAYL.N0000	HAYLEYS PLC	0.14631106703957994
GEST.N0000	GESTETNER OF CEYLON PLC	HHL.N0000	HEMAS HOLDINGS PLC	0.1510269705776946
GEST.N0000	GESTETNER OF CEYLON PLC	CITH.N0000	HIKKADUWA BEACH RESORT PLC	0.029641053550866252
GEST.N0000	GESTETNER OF CEYLON PLC	HASU.N0000	HNB ASSURANCE PLC	0.11673471670477999
GEST.N0000	GESTETNER OF CEYLON PLC	HNBF.N0000	HNB FINANCE PLC	0.021181890595935195
GEST.N0000	GESTETNER OF CEYLON PLC	HNBF.X0000	HNB FINANCE PLC	-0.01040544710213043
GEST.N0000	GESTETNER OF CEYLON PLC	HSIG.N0000	HOTEL SIGIRIYA PLC	-0.14268304549074712
